frame.time_epoch,frame.len,ip.src,ip.dst,modbus.func_code,modbus.reference_num,modbus.read_reference_num,modbus.write_reference_num,modbus.word_cnt,modbus.read_word_cnt,modbus.write_word_cnt,modbus.byte_cnt,modbus.exception_code,modbus.response_time,modbus.request_frame,modbus.regnum16,modbus.regval_uint16,modbus.regval_float,aligned_epoch,aligned_ts,abs_delta_s,second_bin
1679184018.98585,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194818.98585,2023-03-19 03:00:18.985850096,98.827149904,2023-03-19 03:00:18
1679184019.005202,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.005202,2023-03-19 03:00:19.005202055,98.807797945,2023-03-19 03:00:19
1679184019.006217,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.006217,2023-03-19 03:00:19.006217003,98.806782997,2023-03-19 03:00:19
1679184019.006243,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.006243,2023-03-19 03:00:19.006242990,98.80675701,2023-03-19 03:00:19
1679184019.006265,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.006265,2023-03-19 03:00:19.006264925,98.806735075,2023-03-19 03:00:19
1679184019.00635,78,185.175.0.3,185.175.0.8,1.0,14.0,,,,,,,,,,,,,1679194819.00635,2023-03-19 03:00:19.006350040,98.80664996,2023-03-19 03:00:19
1679184019.006366,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.006366,2023-03-19 03:00:19.006366014,98.806633986,2023-03-19 03:00:19
1679184019.007203,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000853,899281.0,,,,1679194819.007203,2023-03-19 03:00:19.007203102,98.805796898,2023-03-19 03:00:19
1679184019.00723,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.00723,2023-03-19 03:00:19.007230043,98.805769957,2023-03-19 03:00:19
1679184019.007343,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.007343,2023-03-19 03:00:19.007343054,98.805656946,2023-03-19 03:00:19
1679184019.027512,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.027512,2023-03-19 03:00:19.027512074,98.785487926,2023-03-19 03:00:19
1679184019.027536,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.027536,2023-03-19 03:00:19.027535915,98.785464085,2023-03-19 03:00:19
1679184019.027559,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.027559,2023-03-19 03:00:19.027559042,98.785440958,2023-03-19 03:00:19
1679184019.027637,78,185.175.0.3,185.175.0.8,1.0,13.0,,,,,,,,,,,,,1679194819.027637,2023-03-19 03:00:19.027637005,98.785362995,2023-03-19 03:00:19
1679184019.027653,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.027653,2023-03-19 03:00:19.027652979,98.785347021,2023-03-19 03:00:19
1679184019.028491,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000854,899292.0,,,,1679194819.028491,2023-03-19 03:00:19.028491020,98.78450898,2023-03-19 03:00:19
1679184019.028515,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.028515,2023-03-19 03:00:19.028515100,98.7844849,2023-03-19 03:00:19
1679184019.028778,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.028778,2023-03-19 03:00:19.028778076,98.784221924,2023-03-19 03:00:19
1679184019.029187,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.029187,2023-03-19 03:00:19.029186964,98.783813036,2023-03-19 03:00:19
1679184019.048964,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.048964,2023-03-19 03:00:19.048964024,98.764035976,2023-03-19 03:00:19
1679184019.04899,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.04899,2023-03-19 03:00:19.048990011,98.764009989,2023-03-19 03:00:19
1679184019.049013,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.049013,2023-03-19 03:00:19.049012899,98.763987101,2023-03-19 03:00:19
1679184019.049098,78,185.175.0.3,185.175.0.8,2.0,8.0,,,,,,,,,,,,,1679194819.049098,2023-03-19 03:00:19.049098015,98.763901985,2023-03-19 03:00:19
1679184019.049114,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.049114,2023-03-19 03:00:19.049113989,98.763886011,2023-03-19 03:00:19
1679184019.049195,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.049195,2023-03-19 03:00:19.049195051,98.763804949,2023-03-19 03:00:19
1679184019.050003,76,185.175.0.8,185.175.0.3,2.0,,,,,,,1.0,,0.000905,899301.0,,,,1679194819.050003,2023-03-19 03:00:19.050003052,98.762996948,2023-03-19 03:00:19
1679184019.050029,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.050029,2023-03-19 03:00:19.050029039,98.762970961,2023-03-19 03:00:19
1679184019.050159,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194819.050159,2023-03-19 03:00:19.050158978,98.762841022,2023-03-19 03:00:19
1679184019.069204,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.069204,2023-03-19 03:00:19.069204092,98.743795908,2023-03-19 03:00:19
1679184019.093193,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194819.093193,2023-03-19 03:00:19.093193054,98.719806946,2023-03-19 03:00:19
1679184019.273786,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.273786,2023-03-19 03:00:19.273786068,98.539213932,2023-03-19 03:00:19
1679184019.273821,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.273821,2023-03-19 03:00:19.273821115,98.539178885,2023-03-19 03:00:19
1679184019.273847,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.273847,2023-03-19 03:00:19.273847103,98.539152897,2023-03-19 03:00:19
1679184019.273956,78,185.175.0.3,185.175.0.4,3.0,8.0,,,1.0,,,,,,,,,,1679194819.273956,2023-03-19 03:00:19.273956060,98.53904394,2023-03-19 03:00:19
1679184019.273972,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.273972,2023-03-19 03:00:19.273972034,98.539027966,2023-03-19 03:00:19
1679184019.275219,77,185.175.0.4,185.175.0.3,3.0,,,,,,,2.0,,0.001263,899312.0,8.0,8.0,,1679194819.275219,2023-03-19 03:00:19.275218964,98.537781036,2023-03-19 03:00:19
1679184019.275249,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.275249,2023-03-19 03:00:19.275249004,98.537750996,2023-03-19 03:00:19
1679184019.275362,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.275362,2023-03-19 03:00:19.275362015,98.537637985,2023-03-19 03:00:19
1679184019.295555,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.295555,2023-03-19 03:00:19.295555115,98.517444885,2023-03-19 03:00:19
1679184019.295582,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.295582,2023-03-19 03:00:19.295582056,98.517417944,2023-03-19 03:00:19
1679184019.295605,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.295605,2023-03-19 03:00:19.295604944,98.517395056,2023-03-19 03:00:19
1679184019.295691,78,185.175.0.3,185.175.0.4,4.0,8.0,,,1.0,,,,,,,,,,1679194819.295691,2023-03-19 03:00:19.295691013,98.517308987,2023-03-19 03:00:19
1679184019.295707,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.295707,2023-03-19 03:00:19.295706987,98.517293013,2023-03-19 03:00:19
1679184019.297111,77,185.175.0.4,185.175.0.3,4.0,,,,,,,2.0,,0.00142,899320.0,8.0,0.0,,1679194819.297111,2023-03-19 03:00:19.297111034,98.515888966,2023-03-19 03:00:19
1679184019.297143,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.297143,2023-03-19 03:00:19.297142982,98.515857018,2023-03-19 03:00:19
1679184019.297261,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.297261,2023-03-19 03:00:19.297261000,98.515739,2023-03-19 03:00:19
1679184019.317193,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.317193,2023-03-19 03:00:19.317193031,98.495806969,2023-03-19 03:00:19
1679184019.317694,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.317694,2023-03-19 03:00:19.317693949,98.495306051,2023-03-19 03:00:19
1679184019.317721,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.317721,2023-03-19 03:00:19.317720890,98.49527911,2023-03-19 03:00:19
1679184019.317744,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.317744,2023-03-19 03:00:19.317744017,98.495255983,2023-03-19 03:00:19
1679184019.317835,78,185.175.0.3,185.175.0.4,1.0,14.0,,,,,,,,,,,,,1679194819.317835,2023-03-19 03:00:19.317835093,98.495164907,2023-03-19 03:00:19
1679184019.317852,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.317852,2023-03-19 03:00:19.317852020,98.49514798,2023-03-19 03:00:19
1679184019.318953,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.001118,899332.0,,,,1679194819.318953,2023-03-19 03:00:19.318953037,98.494046963,2023-03-19 03:00:19
1679184019.318975,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.318975,2023-03-19 03:00:19.318974972,98.494025028,2023-03-19 03:00:19
1679184019.319097,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.319097,2023-03-19 03:00:19.319097042,98.493902958,2023-03-19 03:00:19
1679184019.339274,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.339274,2023-03-19 03:00:19.339273930,98.47372607,2023-03-19 03:00:19
1679184019.339299,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.339299,2023-03-19 03:00:19.339298964,98.473701036,2023-03-19 03:00:19
1679184019.339323,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.339323,2023-03-19 03:00:19.339323044,98.473676956,2023-03-19 03:00:19
1679184019.339406,78,185.175.0.3,185.175.0.4,1.0,13.0,,,,,,,,,,,,,1679194819.339406,2023-03-19 03:00:19.339406013,98.473593987,2023-03-19 03:00:19
1679184019.339423,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.339423,2023-03-19 03:00:19.339422941,98.473577059,2023-03-19 03:00:19
1679184019.340285,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.000879,899342.0,,,,1679194819.340285,2023-03-19 03:00:19.340285063,98.472714937,2023-03-19 03:00:19
1679184019.340313,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.340313,2023-03-19 03:00:19.340312958,98.472687042,2023-03-19 03:00:19
1679184019.340417,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.340417,2023-03-19 03:00:19.340416908,98.472583092,2023-03-19 03:00:19
1679184019.341191,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.341191,2023-03-19 03:00:19.341191053,98.471808947,2023-03-19 03:00:19
1679184019.36079,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.36079,2023-03-19 03:00:19.360790014,98.452209986,2023-03-19 03:00:19
1679184019.360816,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.360816,2023-03-19 03:00:19.360816002,98.452183998,2023-03-19 03:00:19
1679184019.36084,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.36084,2023-03-19 03:00:19.360840082,98.452159918,2023-03-19 03:00:19
1679184019.360927,78,185.175.0.3,185.175.0.4,2.0,8.0,,,,,,,,,,,,,1679194819.360927,2023-03-19 03:00:19.360927105,98.452072895,2023-03-19 03:00:19
1679184019.360943,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.360943,2023-03-19 03:00:19.360943079,98.452056921,2023-03-19 03:00:19
1679184019.361186,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.361186,2023-03-19 03:00:19.361186028,98.451813972,2023-03-19 03:00:19
1679184019.361807,76,185.175.0.4,185.175.0.3,2.0,,,,,,,1.0,,0.00088,899351.0,,,,1679194819.361807,2023-03-19 03:00:19.361807108,98.451192892,2023-03-19 03:00:19
1679184019.361843,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.361843,2023-03-19 03:00:19.361843109,98.451156891,2023-03-19 03:00:19
1679184019.361956,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679194819.361956,2023-03-19 03:00:19.361955881,98.451044119,2023-03-19 03:00:19
1679184019.381192,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.381192,2023-03-19 03:00:19.381191969,98.431808031,2023-03-19 03:00:19
1679184019.405192,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679194819.405192,2023-03-19 03:00:19.405191898,98.407808102,2023-03-19 03:00:19
1679184020.760348,74,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.760348,2023-03-19 03:00:20.760348082,97.052651918,2023-03-19 03:00:20
1679184020.760383,74,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.760383,2023-03-19 03:00:20.760382891,97.052617109,2023-03-19 03:00:20
1679184020.760411,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.760411,2023-03-19 03:00:20.760411024,97.052588976,2023-03-19 03:00:20
1679184020.760521,78,185.175.0.3,185.175.0.5,3.0,35.0,,,1.0,,,,,,,,,,1679194820.760521,2023-03-19 03:00:20.760520935,97.052479065,2023-03-19 03:00:20
1679184020.760538,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.760538,2023-03-19 03:00:20.760538101,97.052461899,2023-03-19 03:00:20
1679184020.760829,77,185.175.0.5,185.175.0.3,3.0,,,,,,,2.0,,0.000308,899363.0,35.0,8.0,,1679194820.760829,2023-03-19 03:00:20.760828972,97.052171028,2023-03-19 03:00:20
1679184020.760859,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.760859,2023-03-19 03:00:20.760859013,97.052140987,2023-03-19 03:00:20
1679184020.760985,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.760985,2023-03-19 03:00:20.760984898,97.052015102,2023-03-19 03:00:20
1679184020.761097,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.761097,2023-03-19 03:00:20.761096954,97.051903046,2023-03-19 03:00:20
1679184020.761127,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.761127,2023-03-19 03:00:20.761126995,97.051873005,2023-03-19 03:00:20
1679184020.781205,74,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.781205,2023-03-19 03:00:20.781204939,97.031795061,2023-03-19 03:00:20
1679184020.781234,74,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.781234,2023-03-19 03:00:20.781234026,97.031765974,2023-03-19 03:00:20
1679184020.781257,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.781257,2023-03-19 03:00:20.781256914,97.031743086,2023-03-19 03:00:20
1679184020.781349,78,185.175.0.3,185.175.0.5,4.0,5.0,,,1.0,,,,,,,,,,1679194820.781349,2023-03-19 03:00:20.781348944,97.031651056,2023-03-19 03:00:20
1679184020.781366,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.781366,2023-03-19 03:00:20.781366110,97.03163389,2023-03-19 03:00:20
1679184020.781548,77,185.175.0.5,185.175.0.3,4.0,,,,,,,2.0,,0.000199,899373.0,5.0,11551.0,,1679194820.781548,2023-03-19 03:00:20.781548023,97.031451977,2023-03-19 03:00:20
1679184020.78157,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.78157,2023-03-19 03:00:20.781569958,97.031430042,2023-03-19 03:00:20
1679184020.78167,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.78167,2023-03-19 03:00:20.781670094,97.031329906,2023-03-19 03:00:20
1679184020.781771,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.781771,2023-03-19 03:00:20.781770945,97.031229055,2023-03-19 03:00:20
1679184020.781799,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.781799,2023-03-19 03:00:20.781799078,97.031200922,2023-03-19 03:00:20
1679184020.802156,74,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.802156,2023-03-19 03:00:20.802155972,97.010844028,2023-03-19 03:00:20
1679184020.802186,74,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.802186,2023-03-19 03:00:20.802186012,97.010813988,2023-03-19 03:00:20
1679184020.80221,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.80221,2023-03-19 03:00:20.802210093,97.010789907,2023-03-19 03:00:20
1679184020.802302,78,185.175.0.3,185.175.0.5,1.0,25.0,,,,,,,,,,,,,1679194820.802302,2023-03-19 03:00:20.802301884,97.010698116,2023-03-19 03:00:20
1679184020.802319,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.802319,2023-03-19 03:00:20.802319050,97.01068095,2023-03-19 03:00:20
1679184020.802516,76,185.175.0.5,185.175.0.3,1.0,,,,,,,1.0,,0.000214,899383.0,,,,1679194820.802516,2023-03-19 03:00:20.802515984,97.010484016,2023-03-19 03:00:20
1679184020.802559,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.802559,2023-03-19 03:00:20.802558899,97.010441101,2023-03-19 03:00:20
1679184020.802661,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.802661,2023-03-19 03:00:20.802660942,97.010339058,2023-03-19 03:00:20
1679184020.802768,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.802768,2023-03-19 03:00:20.802767992,97.010232008,2023-03-19 03:00:20
1679184020.802794,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.802794,2023-03-19 03:00:20.802793980,97.01020602,2023-03-19 03:00:20
1679184020.822846,74,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.822846,2023-03-19 03:00:20.822845936,96.990154064,2023-03-19 03:00:20
1679184020.822872,74,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.822872,2023-03-19 03:00:20.822871923,96.990128077,2023-03-19 03:00:20
1679184020.822895,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.822895,2023-03-19 03:00:20.822895050,96.99010495,2023-03-19 03:00:20
1679184020.822977,78,185.175.0.3,185.175.0.5,1.0,15.0,,,,,,,,,,,,,1679194820.822977,2023-03-19 03:00:20.822977066,96.990022934,2023-03-19 03:00:20
1679184020.822994,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.822994,2023-03-19 03:00:20.822993994,96.990006006,2023-03-19 03:00:20
1679184020.823179,76,185.175.0.5,185.175.0.3,1.0,,,,,,,1.0,,0.000202,899393.0,,,,1679194820.823179,2023-03-19 03:00:20.823179007,96.989820993,2023-03-19 03:00:20
1679184020.823201,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.823201,2023-03-19 03:00:20.823200941,96.989799059,2023-03-19 03:00:20
1679184020.823305,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.823305,2023-03-19 03:00:20.823304892,96.989695108,2023-03-19 03:00:20
1679184020.823411,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.823411,2023-03-19 03:00:20.823410988,96.989589012,2023-03-19 03:00:20
1679184020.823438,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.823438,2023-03-19 03:00:20.823437929,96.989562071,2023-03-19 03:00:20
1679184020.843478,74,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.843478,2023-03-19 03:00:20.843477964,96.969522036,2023-03-19 03:00:20
1679184020.843503,74,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.843503,2023-03-19 03:00:20.843502998,96.969497002,2023-03-19 03:00:20
1679184020.843525,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.843525,2023-03-19 03:00:20.843524933,96.969475067,2023-03-19 03:00:20
1679184020.843605,78,185.175.0.3,185.175.0.5,2.0,5.0,,,,,,,,,,,,,1679194820.843605,2023-03-19 03:00:20.843605042,96.969394958,2023-03-19 03:00:20
1679184020.843621,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.843621,2023-03-19 03:00:20.843621016,96.969378984,2023-03-19 03:00:20
1679184020.843806,76,185.175.0.5,185.175.0.3,2.0,,,,,,,1.0,,0.000201,899403.0,,,,1679194820.843806,2023-03-19 03:00:20.843806028,96.969193972,2023-03-19 03:00:20
1679184020.84384,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.84384,2023-03-19 03:00:20.843839884,96.969160116,2023-03-19 03:00:20
1679184020.843947,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.843947,2023-03-19 03:00:20.843946934,96.969053066,2023-03-19 03:00:20
1679184020.844051,66,185.175.0.5,185.175.0.3,,,,,,,,,,,,,,,1679194820.844051,2023-03-19 03:00:20.844050884,96.968949116,2023-03-19 03:00:20
1679184020.844078,66,185.175.0.3,185.175.0.5,,,,,,,,,,,,,,,1679194820.844078,2023-03-19 03:00:20.844078064,96.968921936,2023-03-19 03:00:20
1679184024.053344,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194824.053344,2023-03-19 03:00:24.053344011,93.759655989,2023-03-19 03:00:24
1679184024.053377,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194824.053377,2023-03-19 03:00:24.053376913,93.759623087,2023-03-19 03:00:24
1679184024.053403,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194824.053403,2023-03-19 03:00:24.053402901,93.759597099,2023-03-19 03:00:24
1679184024.05351,78,185.175.0.3,185.175.0.8,3.0,8.0,,,1.0,,,,,,,,,,1679194824.05351,2023-03-19 03:00:24.053509951,93.759490049,2023-03-19 03:00:24
1679184024.053527,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194824.053527,2023-03-19 03:00:24.053527117,93.759472883,2023-03-19 03:00:24
1679184024.054546,77,185.175.0.8,185.175.0.3,3.0,,,,,,,2.0,,0.001036,899413.0,8.0,8.0,,1679194824.054546,2023-03-19 03:00:24.054546118,93.758453882,2023-03-19 03:00:24
1679184024.054572,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194824.054572,2023-03-19 03:00:24.054572105,93.758427895,2023-03-19 03:00:24
1679184024.054693,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194824.054693,2023-03-19 03:00:24.054692984,93.758307016,2023-03-19 03:00:24
1679184024.075031,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194824.075031,2023-03-19 03:00:24.075031042,93.737968958,2023-03-19 03:00:24
1679184024.075065,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194824.075065,2023-03-19 03:00:24.075064898,93.737935102,2023-03-19 03:00:24
1679184024.07509,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194824.07509,2023-03-19 03:00:24.075089931,93.737910069,2023-03-19 03:00:24
1679184024.075196,78,185.175.0.3,185.175.0.8,4.0,8.0,,,1.0,,,,,,,,,,1679194824.075196,2023-03-19 03:00:24.075196028,93.737803972,2023-03-19 03:00:24
1679184024.075212,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194824.075212,2023-03-19 03:00:24.075212002,93.737787998,2023-03-19 03:00:24
1679184024.076293,77,185.175.0.8,185.175.0.3,4.0,,,,,,,2.0,,0.001097,899421.0,8.0,11567.0,,1679194824.076293,2023-03-19 03:00:24.076292992,93.736707008,2023-03-19 03:00:24
1679184024.076315,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194824.076315,2023-03-19 03:00:24.076314926,93.736685074,2023-03-19 03:00:24
1679184024.076526,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679194824.076526,2023-03-19 03:00:24.076525927,93.736474073,2023-03-19 03:00:24
1679184024.0972,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679194824.0972,2023-03-19 03:00:24.097199917,93.715800083,2023-03-19 03:00:24
